#wvl [um]        modulation
4.05679513       0.024339511       
4.05515004       0.0240106535      
4.05350628       0.0240674518      
4.05186386       0.0242406548      
4.05022276       0.0239356378      
4.048583         0.0239595346      
4.04694456       0.0240939062      
4.04530744       0.0239247311      
4.04367165       0.0239429432      
4.04203719       0.024039409       
4.04040404       0.0240723254      
4.03877221       0.0239369894      
4.0371417        0.0240786438      
4.03551251       0.0240261409      
4.03388463       0.0241891962      
4.03225806       0.0239388778      
4.03063281       0.024007033       
4.02900886       0.0239697992      
4.02738623       0.02434603        
4.0257649        0.024054349       
4.02414487       0.0239689239      
4.02252615       0.0240244727      
4.02090873       0.0241811474      
4.0192926        0.0241170207      
4.01767778       0.0239288367      
4.01606426       0.0243448398      
4.01445203       0.0239394112      
4.01284109       0.0239439242      
4.01123145       0.0240123514      
4.0096231        0.0239368456      
4.00801603       0.023972648       
4.00641026       0.0239331372      
4.00480577       0.0243350295      
4.00320256       0.0240035927      
4.00160064       0.0241881701      
4                0.0241174198      
3.99840064       0.023955677       
3.99680256       0.0239418109      
3.99520575       0.0239683981      
3.99361022       0.0242715977      
3.99201597       0.0241628444      
3.99042298       0.0239497081      
3.98883127       0.0239590934      
3.98724083       0.0243696507      
3.98565165       0.023932272       
3.98406375       0.0239342013      
3.9824771        0.024081173       
3.98089172       0.0240877919      
3.9793076        0.0240819569      
3.97772474       0.0244828129      
3.97614314       0.0243853254      
3.9745628        0.0240315787      
3.97298371       0.0239198106      
3.97140588       0.024286143       
3.9698293        0.0240242835      
3.96825397       0.024126118       
3.96667989       0.0240334984      
3.96510706       0.0239199267      
3.96353547       0.0240448958      
3.96196513       0.024347492       
3.96039604       0.023934737       
3.95882819       0.0239724251      
3.95726157       0.0239715691      
3.9556962        0.0239402738      
3.95413207       0.0241405656      
3.95256917       0.0240517089      
3.95100751       0.0239582118      
3.94944708       0.024070334       
3.94788788       0.0245027163      
3.94632991       0.0243840813      
3.94477318       0.0242062789      
3.94321767       0.02414063        
3.94166338       0.0240150266      
3.94011032       0.0239492516      
3.93855849       0.0240014008      
3.93700787       0.0239651772      
3.93545848       0.0242209018      
3.93391031       0.0239141622      
3.93236335       0.0239378065      
3.93081761       0.0240654704      
3.92927308       0.0239130312      
3.92772977       0.0239204635      
3.92618767       0.024399044       
3.92464678       0.0239305546      
3.9231071        0.0239204788      
3.92156863       0.0242393949      
3.92003136       0.0240906901      
3.9184953        0.0239878031      
3.91696044       0.023991933       
3.91542678       0.0241193633      
3.91389432       0.0239232914      
3.91236307       0.0241058992      
3.91083301       0.0241292202      
3.90930414       0.0239951264      
3.90777648       0.0239479919      
3.90625          0.0240927318      
3.90472472       0.0239286824      
3.90320062       0.023970129       
3.90167772       0.0241362871      
3.90015601       0.0241965751      
3.89863548       0.0241908852      
3.89711613       0.0239917768      
3.89559797       0.0239476743      
3.894081         0.024010588       
3.8925652        0.0239865489      
3.89105058       0.0240015204      
3.88953715       0.024000253       
3.88802488       0.0240517809      
3.8865138        0.024040068       
3.88500389       0.0239305634      
3.88349515       0.0240590722      
3.88198758       0.0239692154      
3.88048118       0.024411809       
3.87897595       0.0241977983      
3.87747189       0.0242193512      
3.87596899       0.0240280639      
3.87446726       0.0240607582      
3.87296669       0.0240772681      
3.87146729       0.0239454722      
3.86996904       0.024279868       
3.86847195       0.0240053534      
3.86697602       0.0239586809      
3.86548125       0.0241563952      
3.86398764       0.0240017166      
3.86249517       0.0244499492      
3.86100386       0.0240760321      
3.8595137        0.0239542745      
3.85802469       0.0239832341      
3.85653683       0.0240499767      
3.85505012       0.0241510233      
3.85356455       0.0239973952      
3.85208012       0.0240118197      
